id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,payment_received,received_date,job_title,payment_type,payment_description,value,hours_worked,hours_details,is_ultimate_payer_different,ultimate_payer_name,ultimate_payer_protected_by_confidentiality,ultimate_payer_address,ultimate_payer_nature_of_business,is_payment_donated,donatee_paid_by,donatee_type,donatee_details,link,category_code
12345,"Payment received on 22 April 2025 - £37,500.00",6318,2025-05-02,2025-05-02,2025-05-22,Employment and earnings - Ad hoc payments,5267,26600,labour,Yuan Yang,1,,,Monetary,"Final advance for publication of a previously written book, published in paperback in April 2025.",37500,0,no additional hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12345,1.1
12334,Payment received on 30 April 2025 - £515.35,3835,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,4479,25279,labour,Nick Thomas-Symonds,1,,,Monetary,Royalties for book written before entering Parliament.,515.35,0,no additional hours,1,"Weidenfeld & Nicolson United Kingdom, Orion Publishing Group",0,"Carmelite House, 50 Victoria Embankment, London. EC47 0DZ",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12334,1.1
12333,Payment received on 08 April 2025 - £854.16,4169,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,420,10131,labour,Yvette Cooper,1,,,Monetary,For additional sales of a book already published,854.16,0,no additional hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12333,1.1
12337,Payment received on 30 April 2025 - £97.61,3835,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,4479,25279,labour,Nick Thomas-Symonds,1,,,Monetary,Royalties for book written before entering Parliament.,97.61,0,no additional hours,1,Bloomsbury Publishing PLC,0,"50 Bedford Square, London WC1B 3DB",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12337,1.1
12338,"Payment received on 30 April 2025 - £2,000.00",6031,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,2000,10,Approximate number of hours worked,1,Powell & Co,0,"Verbruggens House, Number One Street, Royal Woolwich Arsenal, London, SE18 6HG",Solicitor,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12338,1.1
12339,Payment received on 01 May 2025 - £160.00,6031,2025-05-01,2025-05-01,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,160,2,Approximate number of hours worked,1,Thompsons Solicitors LLP,0,"1st Floor, Churchill House, 47 Regent Road, Stoke on Trent, Staffordshire, ST1 3BT",Solicitors,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12339,1.1
12320,Payment received on 30 April 2025 - £671.29,11413,2025-04-30,2025-04-30,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,671.29,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12320,1.1
12323,Payment received on 14 April 2025 - £250.00,4321,2025-04-30,2025-04-30,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,for three shows.,250,3,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12323,1.1
12317,"Payment received on 08 April 2025 - £160,750.00",12316,2025-04-29,2025-04-29,,Employment and earnings - Ad hoc payments,4483,25428,conservative,Rishi Sunak,1,,,Monetary,Payment for a Speaking Engagement,160750,3,,1,Bain Capital,0,"200 Clarendon Street,  Boston, MA  02116 USA",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12317,1.1
12301,Payment received on 25 March 2025 - £251.34,10624,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,251.34,1,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12301,1.1
12302,Payment received on 16 April 2025 - £407.09,10624,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,407.09,2,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12302,1.1
12303,Payment received on 24 April 2025 - £170.33,10624,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,170.33,1,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12303,1.1
12305,Payment received on 09 April 2025 - £104.21,9226,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,104.21,2,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12305,1.1
12297,Payment received on 24 April 2025 - £300.00,12296,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,4500,25356,labour,Clive Lewis,1,,,Monetary,Two articles written,300,4,The numbers of hours worked is approximate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12297,1.1
12295,"Payment received on 30 April 2025 - £2,810.00",4341,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,1466,11132,conservative,Dr Andrew Murrison,1,,,Monetary,,2810,58,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12295,1.1
12304,"Payment received on 31 March 2025 - £9,338.97",9240,2025-04-28,2025-04-28,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,9338.969999999999,8,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12304,1.1
12281,"Payment received on 15 April 2025 - £2,250.00",10930,2025-04-24,2025-04-25,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,For articles,2250,8,approx,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12281,1.1
12290,"Payment received on 25 April 2025 - £4,173.75",6031,2025-04-25,2025-04-25,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,4173.75,30,Approximate number of hours worked,1,Higgs LLP,0,"3 Waterfront Business Park, Dudley Road, Brierley Hill, West Midlands, DY5 1LX",Solicitor,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12290,1.1
12264,"Payment received on 17 April 2025 - £10,000.00",11622,2025-04-24,2025-04-24,,Employment and earnings - Ad hoc payments,4441,25323,conservative,Sir Oliver Dowden,1,,,Monetary,,10000,20,Up to two days per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12264,1.1
12277,Payment received on 15 April 2025 - £500.00,12276,2025-04-24,2025-04-24,,Employment and earnings - Ad hoc payments,4462,25374,conservative,Tom Tugendhat,1,,,Monetary,,500,1,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12277,1.1
12278,Payment expected for services on 23 April 2025 - £150.00,3818,2025-04-24,2025-04-24,,Employment and earnings - Ad hoc payments,4110,24725,conservative,Dame Karen Bradley,0,,,Monetary,,150,1,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12278,1.1
12257,"Payment received on 22 April 2025 - £6,000.00",6031,2025-04-22,2025-04-23,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,6000,25,Approximate number of hours worked,1,Lime Solicitors,0,"Bridgeway House, Bridgeway, Stratford-upon-Avon, CV37 6YX",Solicitors,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12257,1.1
12262,"Payment received on 16 April 2025 - £2,500.00",11770,2025-04-23,2025-04-23,,Employment and earnings - Ad hoc payments,188,10155,liberal-democrat,Ed Davey,1,,,Monetary,The amount is a contractually agreed sum as part of the advance payment from the publishers,2500,60,The number of hours worked is approximate and spread over months,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12262,1.1
12267,"Payment received on 28 March 2025 - £4,000.00",12266,2025-04-23,2025-04-23,,Employment and earnings - Ad hoc payments,4095,24916,conservative,Steve Barclay,1,,,Monetary,,4000,10.5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12267,1.1
12251,Payment received on 17 April 2025 - £300.00,11234,2025-04-22,2025-04-22,,Employment and earnings - Ad hoc payments,4480,25308,labour,Carolyn Harris,1,,,Monetary,,300,7,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12251,1.1
12248,"Payment received on 08 April 2025 - £3,347.65",7406,2025-04-18,2025-04-22,,Employment and earnings - Ad hoc payments,5254,26523,labour,Alison Hume,1,,,Monetary,,3347.65,0,,1,ALCS,0,"International House, 6th Floor, 1 St Katharine's Way, London E1W 1UN",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12248,1.1
12240,Payment received on 14 April 2025 - £230.00,12031,2025-04-17,2025-04-17,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,230,2,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12240,1.1
12238,"Payment received on 27 March 2025 - £7,500.00",12237,2025-04-16,2025-04-16,,Employment and earnings - Ad hoc payments,4320,25227,reform,Robert Jenrick,1,,,Monetary,,7500,15,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12238,1.1
12222,"Payment received on 17 March 2025 - £12,203.00",5142,2025-04-11,2025-04-16,,Employment and earnings - Ad hoc payments,1508,11541,conservative,Sir Geoffrey Cox,1,,,Monetary,,12203,0,A final payment for work undertaken between 6 July and 30 September 2024. No additional hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12222,1.1
12239,"Payment received on 16 April 2025 - £1,661.14",11413,2025-04-16,2025-04-16,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,1661.14,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12239,1.1
12224,Payment received on 12 April 2025 - £102.50,11502,2025-04-14,2025-04-14,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,102.5,10,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12224,1.1
12217,Payment received on 26 March 2025 - £349.69,11308,2025-04-11,2025-04-11,,Employment and earnings - Ad hoc payments,4657,25618,labourco-operative,Anneliese Dodds,1,,,Monetary,,349.69,0,no additional hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12217,1.1
12218,"Payment received on 31 March 2025 - £1,699.30",4251,2025-04-11,2025-04-11,,Employment and earnings - Ad hoc payments,4657,25618,labourco-operative,Anneliese Dodds,1,,,Monetary,Royalties payments on a previously-published textbook.,1699.3,0,no additional hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12218,1.1
12209,Payment received on 19 March 2025 - £84.04,11502,2025-04-09,2025-04-09,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,84.04000000000001,4,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12209,1.1
12210,Payment received on 05 March 2025 - £161.38,11502,2025-04-09,2025-04-09,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,161.38,8,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12210,1.1
12208,Payment received on 02 April 2025 - £23.85,11502,2025-04-09,2025-04-09,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,23.85,2,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12208,1.1
12190,"Payment received on 02 April 2025 - £1,333.33",4308,2025-04-04,2025-04-04,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,for four articles in the Daily Express.,1333.33,8,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12190,1.1
12174,"Payment received on 01 April 2025 - £3,700.00",12172,2025-04-03,2025-04-03,,Employment and earnings - Ad hoc payments,4462,25374,conservative,Tom Tugendhat,1,,Speaking,Monetary,used to offset office costs.,3700,2,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12174,1.1
12152,"Payment received on 26 February 2025 - £17,173.76",9240,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,17173.76,24,This number is estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12152,1.1
12157,"Payment received on 25 February 2025 - £2,451.76",10624,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,2451.76,4,This number is estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12157,1.1
12159,"Payment received on 28 February 2025 - £35,656.60",6852,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,35656.6,23,This number is estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12159,1.1
12161,"Payment received on 24 February 2025 - £25,368.00",12160,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,25368,19,This is an estimated number over several months,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12161,1.1
12063,Payment received on 26 March 2025 - £500.00,12062,2025-04-02,2025-04-02,,Employment and earnings - Ad hoc payments,1489,11447,labour,Dawn Butler,1,,,Monetary,Speaking engagement,500,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12063,1.1
12153,"Payment received on 28 March 2025 - £9,426.65",9240,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,9426.65,13,This number is estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12153,1.1
12154,Payment received on 05 March 2025 - £330.16,9226,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,330.16,5,This number is estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12154,1.1
12156,Payment received on 19 March 2025 - £260.43,9226,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,260.43,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12156,1.1
12158,Payment received on 25 March 2025 - £261.34,10624,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,261.34,1,This number is estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12158,1.1
12143,Payment received on 01 April 2025 - £250.00,3680,2025-04-02,2025-04-02,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,Article published in the Telegraph on 15th March 2025,250,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12143,1.1
12165,"Payment received on 02 April 2025 - £1,618.12",11413,2025-04-02,2025-04-02,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,1618.12,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12165,1.1
12135,Payment received on 07 February 2025 - £300.00,12134,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,4938,26061,labour,Paulette Hamilton,1,,,Monetary,Jeremy Vine guest reviewer Channel 5,300,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12135,1.1
12138,Payment received on 21 March 2025 - £300.00,12134,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,4938,26061,labour,Paulette Hamilton,1,,,Monetary,,300,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12138,1.1
12137,"Payment received on 05 March 2025 - £10,865.00",12136,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5069,26331,labour,Torsten Bell,1,,,Monetary,Advance for paperback publication,10865,0,Payment relates to paperback of a book written prior to being elected,1,The Random House Group,0,"One Embassy Gardens, 8 Viaduct Gardens, London SW11 7BW",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12137,1.1
12129,Payment received on 26 July 2024 - £150.00,4017,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,4938,26061,labour,Paulette Hamilton,1,,,Monetary,,150,3,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12129,1.1
12155,Payment received on 14 March 2025 - £119.56,9226,2025-04-01,2025-04-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,119.56,2,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12155,1.1
12139,"Payment received on 01 April 2025 - £1,500.00",10930,2025-04-01,2025-04-01,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,For articles,1500,6,Articles,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12139,1.1
12121,Payment received on 26 March 2025 - £636.81,4935,2025-03-31,2025-04-01,,Employment and earnings - Ad hoc payments,4514,25353,labour,Sir Keir Starmer,1,,,Monetary,,636.8099999999999,0,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12121,1.1
12130,Payment received on 28 March 2025 - £111.20,4017,2025-03-31,2025-03-31,,Employment and earnings - Ad hoc payments,4938,26061,labour,Paulette Hamilton,1,,,Monetary,,111.2,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12130,1.1
12123,"Payment received on 31 March 2025 - £6,000.00",12122,2025-03-31,2025-03-31,,Employment and earnings - Ad hoc payments,4651,25642,labour,Dan Carden,1,,,Monetary,work undertaken to design and establish an advisory board,6000,16,"approximately 16 hours over 7, 8, 20 and 22 March 2025",0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12123,1.1
12109,Payment received on 14 March 2025 - £250.00,4321,2025-03-28,2025-03-28,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,for one show.,250,2,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12109,1.1
12095,"Payment received on 27 March 2025 - £1,566.67",6031,2025-03-27,2025-03-27,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),1566.67,8,Approximate number of hours worked,1,Higgs LLP,0,"3 Waterfront Business Park, Dudley Road, Brierley Hill, West Midlands, DY5 1LX",Solicitor,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12095,1.1
12102,"Payment received on 14 March 2025 - £1,950.00",12101,2025-03-27,2025-03-27,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,various media appearances,1950,30,Approximate hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12102,1.1
12091,"Payment received on 20 March 2025 - £1,000.00",12090,2025-03-26,2025-03-26,,Employment and earnings - Ad hoc payments,4657,25618,labourco-operative,Anneliese Dodds,1,,,In kind,Donation to local charity - Oxford Community Action,1000,1,,0,,0,,,1,Paid direct to the recipient by the payer,Community organisation,,https://interests-api.parliament.uk/api/v1/Interests/12091,1.1
12092,Payment received on 21 March 2025 - £300.00,11234,2025-03-26,2025-03-26,,Employment and earnings - Ad hoc payments,4480,25308,labour,Carolyn Harris,1,,,Monetary,,300,7,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12092,1.1
12093,Payment received on 26 March 2025 - £281.08,10819,2025-03-26,2025-03-26,,Employment and earnings - Ad hoc payments,1446,10761,labour,Chris Bryant,1,,,Monetary,,281.08,0,No additional hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12093,1.1
12058,"Payment received on 07 March 2025 - £2,000.00",11980,2025-03-20,2025-03-26,,Employment and earnings - Ad hoc payments,188,10155,liberal-democrat,Ed Davey,1,,,Monetary,,2000,6,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12058,1.1
12078,"Payment received on 25 March 2025 - £1,600.00",6031,2025-03-25,2025-03-25,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,1600,8,Approximate number of hours worked,1,The Co-operative Legal Services Limited,0,"Aztec Centre, Aztec West, Almondsbury, Bristol, B232 4SD",Solicitor,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12078,1.1
12079,Payment received on 25 March 2025 - £900.00,6031,2025-03-25,2025-03-25,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,900,4.5,,1,The Co-operative Legal Services Limited,0,"Aztec Centre, Aztec West, Almondsbury, Bristol, B232 4SD",Solicitors,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12079,1.1
12077,"Payment received on 25 March 2025 - £2,750.00",6031,2025-03-25,2025-03-25,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,2750,25,Approximate number of hours worked,1,The Co-operative Legal Services Limited,0,"Aztec Centre, Aztec West, Almondsbury, Bristol, B232 4SD",Solicitor,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12077,1.1
12087,"Payment received on 14 March 2025 - £10,000.00",11622,2025-03-25,2025-03-25,,Employment and earnings - Ad hoc payments,4441,25323,conservative,Sir Oliver Dowden,1,,,Monetary,,10000,20,Up to two days per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12087,1.1
12069,"Payment received on 18 March 2025 - £5,000.00",12068,2025-03-23,2025-03-23,,Employment and earnings - Ad hoc payments,4474,25415,conservative,Kevin Hollinrake,1,,,Monetary,as an advance for a speaking engagement on 10 April 2025,5000,0,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12069,1.1
12053,Payment expected for services on 19 March 2025 - £150.00,3818,2025-03-20,2025-03-20,,Employment and earnings - Ad hoc payments,4110,24725,conservative,Dame Karen Bradley,0,,,Monetary,,150,1,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12053,1.1
12046,Payment received on 18 March 2025 - £250.00,3680,2025-03-19,2025-03-20,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,Article published in the Telegraph on 24th February 2025,250,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12046,1.1
12045,Payment received on 28 February 2025 - £159.20,4017,2025-03-18,2025-03-19,,Employment and earnings - Ad hoc payments,4938,26061,labour,Paulette Hamilton,1,,,Monetary,,159.2,3,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12045,1.1
12047,"Payment received on 19 March 2025 - £2,750.55",11413,2025-03-19,2025-03-19,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,2750.55,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12047,1.1
12033,Payment received on 17 March 2025 - £720.00,12031,2025-03-18,2025-03-18,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,720,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12033,1.1
12021,"Payment received on 14 March 2025 - £10,000.00",3871,2025-03-17,2025-03-17,,Employment and earnings - Ad hoc payments,1446,10761,labour,Chris Bryant,1,,Adaptation of authored works.,Monetary,Authored works commissioned for development.,10000,0,Payment for adaptation of existing works,1,Mother Pictures,0,"Biscuit Building, 10 Redchurch Street, London E2 7DD",Television programming and broadcasting activities,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12021,1.1
12011,Payment received on 13 March 2025 - £700.00,3677,2025-03-14,2025-03-14,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,Article published in the Mail on Sunday on 2nd February 2025,700,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12011,1.1
12009,Payment received on 13 March 2025 - £350.00,4286,2025-03-13,2025-03-13,,Employment and earnings - Ad hoc payments,4500,25356,labour,Clive Lewis,1,,,Monetary,One article published on 18 February 2025,350,3,Approximate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12009,1.1
11984,"Payment received on 27 February 2025 - £3,093.72",4932,2025-03-11,2025-03-11,,Employment and earnings - Ad hoc payments,3991,24827,conservative,Jesse Norman,1,,,Monetary,,3093.72,30,,0,,0,,,1,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/11984,1.1
11974,Payment received on 07 March 2025 - £500.00,6031,2025-03-10,2025-03-10,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,500,2.5,Approximate number of hours worked,1,Fletchers Solicitors Limited t/a Fletchers Solicitors,0,"Dukes House, 34 Hoghton Street, Southport, Merseyside PR9 0PU",Solicitor,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11974,1.1
11970,Payment received on 04 March 2025 - £500.00,3680,2025-03-10,2025-03-10,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,received for articles published on 13 February 2025 and 14 February 2025.,500,8,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11970,1.1
11969,Payment received on 07 March 2025 - £300.00,5774,2025-03-07,2025-03-07,,Employment and earnings - Ad hoc payments,4573,25579,labour,Dr Rosena Allin-Khan,1,,,Monetary,For my appearance on This Morning show,300,2.5,including preparation time,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11969,1.1
11952,Payment received on 27 February 2025 - £325.00,4791,2025-03-05,2025-03-06,,Employment and earnings - Ad hoc payments,40,10312,conservative,Sir Bernard Jenkin,1,,,Monetary,Article for Diplomat Magazine,325,2,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11952,1.1
11954,"Payment received on 06 March 2025 - £1,000.00",6031,2025-03-06,2025-03-06,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),1000,5,,1,Harding Evans LLP t/a Harding Evans Solicitors,0,"Queens Chambers, 2 North Street, Newport, Gwent NP20 1TE",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11954,1.1
11947,"Payment received on 04 March 2025 - £1,333.33",4308,2025-03-05,2025-03-05,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,for four articles in the Daily Express.,1333.33,8,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11947,1.1
11948,"Payment received on 05 March 2025 - £3,196.32",11413,2025-03-05,2025-03-05,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,3196.32,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11948,1.1
11928,Payment received on 04 March 2025 - £750.00,6031,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,750,5,Approximate number of hours work,1,Irwin Mitchell LLP (Birmingham),0,"The Colmore Building, 20 Colmore Circus, Birmingham B4 6AH",Solicitors,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11928,1.1
11941,"Payment received on 04 March 2025 - £2,250.00",10930,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,for articles,2250,9,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11941,1.1
