id,appg,category,donors_isprivateindividual_1,donors_isprivateindividual_2,donors_isprivateindividual_3,donors_isprivateindividual_4,donors_isprivateindividual_5,donors_issolebeneficiary_1,donors_issolebeneficiary_2,donors_issolebeneficiary_3,donors_issolebeneficiary_4,donors_issolebeneficiary_5,donors_name_1,donors_name_2,donors_name_3,donors_name_4,donors_name_5,donors_paymentdescription_1,donors_paymentdescription_2,donors_paymentdescription_3,donors_paymentdescription_4,donors_paymentdescription_5,donors_paymenttype_1,donors_paymenttype_2,donors_paymenttype_3,donors_paymenttype_4,donors_paymenttype_5,donors_publicaddress_1,donors_publicaddress_2,donors_publicaddress_3,donors_publicaddress_4,donors_publicaddress_5,donors_value_1,donors_value_2,donors_value_3,donors_value_4,donors_value_5,end_date,link,member,mnis_id,parent_interest_id,published,purpose,registered,source_archive,start_date,summary,twfy_id,updated_1,visitlocations_country_1,visitlocations_country_2,visitlocations_country_3,visitlocations_destination_1,visitlocations_destination_2,visitlocations_destination_3
11450,,Visits outside the UK,False,,,,,True,,,,,Friedrich Ebert Stiftung Democracy of the Future,,,,,"Flight (£704.10), accomodation (£171.98 - estimate), meals and refreshments (£133.54), coach and taxi transfers (£50.71)",,,,,In kind,,,,,"Reichsratsstr. 13/5, 1010, Vienna, Austria",,,,,1060.33,,,,,2024-11-19,https://interests-api.parliament.uk/api/v1/Interests/11450,Clive Lewis,4500,,2024-12-05,To attend the Friedrich-Bert-Stiftung parliamentarians forum on the far right,2024-12-05,Apr07_25,2024-11-17,International visit to Poland between 17 November 2024 and 19 November 2024,,,Poland,,,Warsaw,,
11443,,Visits outside the UK,False,,,,,True,,,,,Kalinga Institute of Social Sciences,,,,,"Flights (£2893.73), accommodation (£93.39)",,,,,In kind,,,,,"Kiss Campus, Bhubaneswar, Odisha, India",,,,,2987.12,,,,,2024-11-24,https://interests-api.parliament.uk/api/v1/Interests/11443,Alan Gemmell,5185,,2024-12-05,To receive an Honorary Doctorate from the Kalinga Institute of Social Sciences,2024-12-04,Apr07_25,2024-11-20,International visit to India between 20 November 2024 and 24 November 2024,,,India,,,,,
11419,,Visits outside the UK,False,,,,,True,,,,,Mauritius Labour Party,,,,,Flights and accommodation,,,,,In kind,,,,,"25 Reserves Street
Les Salines
Port Louis
Mauritius",,,,,8639.50,,,,,2024-11-14,https://interests-api.parliament.uk/api/v1/Interests/11419,Graham Stuart,1482,,2024-12-03,To observe unofficially the General Election taking place in Mauritius.,2024-12-03,Apr07_25,2024-11-07,International visit to Mauritius between 07 November 2024 and 14 November 2024,,,Mauritius,,,,,
11417,,Visits outside the UK,False,,,,,False,,,,,The Concordia Forum,,,,,"Flights, accommodation and hospitality value",,,,,In kind,,,,,"14 Gower's Walk, London E1 8PY",,,,,5737.24,,,,,2024-11-17,https://interests-api.parliament.uk/api/v1/Interests/11417,Naz Shah,4409,,2024-12-03,To deliver a keynote address at the MPAC 2024 Empowering Voices Awards Gala in Washington DC and attend and participate in The Concordia Forum's Annual Retreat in Atlanta.,2024-12-03,Apr07_25,2024-11-11,International visit to United States between 11 November 2024 and 17 November 2024,,,United States,,,Washington DC and Atlanta,,
11415,,Visits outside the UK,False,False,,,,True,True,,,,International Conservation Caucus Foundation,B4NZ,,,,Accommodation and travel in Cali for attendance at COP 16 conference,Flight to COP 16 Conference in Cali,,,,In kind,In kind,,,,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ","First Floor, 10 Queen Street Place, London EC4R 1BE",,,,518.00,1701.99,,,,2024-10-26,https://interests-api.parliament.uk/api/v1/Interests/11415,Mr Toby Perkins,3952,,2024-12-03,To attend COP 16 biodiversity conference,2024-12-03,Apr07_25,2024-10-22,International visit to Colombia between 22 October 2024 and 26 October 2024,,,Colombia,,,Cali,,
11403,,Visits outside the UK,False,,,,,True,,,,,Mauritius Labour Party (MLP),,,,,Flights & Accommodation,,,,,In kind,,,,,"25 Reserve Street,  Les Salines, Port Louis, Mauritius",,,,,8477.75,,,,,2024-11-13,https://interests-api.parliament.uk/api/v1/Interests/11403,David Mundell,1512,,2024-12-02,"To observe and monitor the general election, to hold discussions with members of the incoming government and to witness the transition of power to the new government.",2024-12-02,Apr07_25,2024-11-08,International visit to Mauritius between 08 November 2024 and 13 November 2024,,,Mauritius,,,,,
11392,,Visits outside the UK,False,,,,,True,,,,,B4NZ.Co. Uk,,,,,Accommodation in Baku for COP29,,,,,In kind,,,,,"First Floor, 10 Queen Street Place, London EC4R 1BE",,,,,480.00,,,,,2024-11-15,https://interests-api.parliament.uk/api/v1/Interests/11392,Barry Gardiner,146,,2024-11-29,Visit to COP29,2024-11-29,Apr07_25,2024-11-11,International visit to Azerbaijan between 11 November 2024 and 15 November 2024,,,Azerbaijan,Azerbaijan,,Baku,Baku,
11391,,Visits outside the UK,False,,,,,True,,,,,Climate Parliament,,,,,Flights and accommodation to COP29,,,,,In kind,,,,,"21 The Cliff, Brighton BN2 5RF",,,,,1195.57,,,,,2024-11-15,https://interests-api.parliament.uk/api/v1/Interests/11391,Barry Gardiner,146,,2024-11-29,Visit to COP 29,2024-11-29,Apr07_25,2024-11-11,International visit to Azerbaijan between 11 November 2024 and 15 November 2024,,,Azerbaijan,,,Istanbul and Baku,,
11373,,Visits outside the UK,False,,,,,True,,,,,Mauritius Labour Party,,,,,"Return flights to Mauritius, airport transfers and inclusive hotel accommodation from the 7th November to 12th November",,,,,In kind,,,,,"25 Reserves Street, Les Salines, Port Louis, Mauritius",,,,,8451.66,,,,,2024-11-12,https://interests-api.parliament.uk/api/v1/Interests/11373,Rebecca Harris,3948,,2024-11-27,"Visit at the invitation of the Mauritius Labour Party (as part of a group of MPs) to observe and monitor the general election, to hold discussions with members of the incoming government and to witness the transition of power to the new government.",2024-11-27,Apr07_25,2024-11-07,International visit to Mauritius between 07 November 2024 and 12 November 2024,,,Mauritius,,,,,
11358,,Visits outside the UK,False,,,,,True,,,,,Ministry of Foreign Affairs of Kosovo,,,,,"Flights (350.96 Euro)
Accommodation (160 Euro)",,,,,In kind,,,,,"Rruga Luan Haradinaj, Sheshi Nënë Tereza, 10000, Pristina, Kosovo",,,,,435.28,,,,,2024-11-16,https://interests-api.parliament.uk/api/v1/Interests/11358,Emma Lewell,4277,,2024-11-26,"To reiterate the UK’s support for the country’s territorial integrity, security and human rights. To continue to work with all Kosovo authorities in the pursuit of full Euro-Atlantic integration.",2024-11-26,Apr07_25,2024-11-14,International visit to Kosovo between 14 November 2024 and 16 November 2024,,,Kosovo,,,,,
11291,,Visits outside the UK,False,,,,,True,,,,,International Finance Facility for Education,,,,,Flight and hotel costs between London and Switzerland,,,,,In kind,,,,,"c/o Lenz and Staehelin, Route de Chene 30A, 1208 Geneve, Switzerland",,,,,1001.33,,,,,2024-10-25,https://interests-api.parliament.uk/api/v1/Interests/11291,Sir Julian Smith,4118,,2024-11-25,To attend a board meeting in my capacity as unpaid Executive Chair for International Finance Facility for Education,2024-11-22,Apr07_25,2024-10-24,International visit to Switzerland between 24 October 2024 and 25 October 2024,,,Switzerland,,,,,
11352,,Visits outside the UK,False,,,,,True,,,,,The Parliamentary Network on the World Bank & International Monetary Fund,,,,,Flights (£853.00) Accommodation (£1600.00) Sundry Items - meals and taxis (£200.00),,,,,In kind,,,,,"66 Avenue d'Lena, 75116, Paris France",,,,,2653.00,,,,,2024-10-23,https://interests-api.parliament.uk/api/v1/Interests/11352,Liam Byrne,1171,,2024-11-25,I travelled in my capacity as Chair of the Global Parliamentary Network for the World Bank and IMF,2024-11-25,Apr07_25,2024-10-19,International visit to United States between 19 October 2024 and 23 October 2024,,,United States,,,Washington DC,,
11297,,Visits outside the UK,False,,,,,True,,,,,Sovereign Strategy,,,,,Flights,,,,,In kind,,,,,"10 Bloomsbury Way, London WC1A 2SL",,,,,5592.79,,,,,2024-11-15,https://interests-api.parliament.uk/api/v1/Interests/11297,Dr Rosena Allin-Khan,4573,,2024-11-20,To speak at the 4th Global High-Level Ministerial Conference on Antimicrobial Resistance.,2024-11-20,Apr07_25,2024-11-13,International visit to Saudi Arabia between 13 November 2024 and 15 November 2024,,,Saudi Arabia,,,,,
11289,,Visits outside the UK,False,,,,,True,,,,,Kosovo Ministry of Foreign Affairs,,,,,Return flights and hotel accommodation and meals,,,,,In kind,,,,,"Ministry of Foreign Affairs Building, Str. ""Luan Haradinaj""
10000 Prishtinë, Republic of Kosova",,,,,474.79,,,,,2024-11-16,https://interests-api.parliament.uk/api/v1/Interests/11289,Mr Paul Foster,5074,,2024-11-19,I am the Executive Vice Chair of the Labour Friends of Kosovo participating in a delegation visiting senior members of the Kosovan Government,2024-11-19,Apr07_25,2024-11-14,International visit to Kosovo between 14 November 2024 and 16 November 2024,,,Kosovo,,,,,
11282,International Conservation,Visits outside the UK,False,,,,,True,,,,,International Conservation Caucus Foundation,,,,,Accommodation and Meals,,,,,In kind,,,,,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",,,,,431.00,,,,,2024-10-25,https://interests-api.parliament.uk/api/v1/Interests/11282,Alex Sobel,4658,,2024-11-17,To attend the CBD COP16 in Cali with the APPGs for Sustainable Finance and International Conservation,2024-11-17,Apr07_25,2024-10-20,International visit to Colombia between 20 October 2024 and 25 October 2024,,,Colombia,,,Cali,,
11281,International Conservation and Sustainable Finance,Visits outside the UK,False,,,,,True,,,,,Athena Foundation,,,,,Flights to attend the CBD COP16 Summit in Cali as part of my work with the APPG on Sustainable Finance and APPG on International Conservation,,,,,In kind,,,,,"Midas House, First Floor, Goldsworth Road, Woking GU21 6LQ",,,,,1394.48,,,,,2024-10-25,https://interests-api.parliament.uk/api/v1/Interests/11281,Alex Sobel,4658,,2024-11-17,To attend the CBD COP16 Summit in Cali as part of my work with the APPG on Sustainable Finance and International Conservation,2024-11-17,Apr07_25,2024-10-20,International visit to Colombia between 20 October 2024 and 25 October 2024,,,Colombia,,,Cali,,
11293,International Conservation,Visits outside the UK,False,,,,,True,,,,,International Conservation Caucus Foundation,,,,,"Flights, hotel accommodation, local transportation and meals",,,,,In kind,,,,,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",,,,,1930.00,,,,,2024-10-26,https://interests-api.parliament.uk/api/v1/Interests/11293,Uma Kumaran,5278,,2024-11-14,Attending and speaking as part of the official cross party UK Government delegation at the 2024 United Nations Biodiversity Conference (CBD COP16) in my capacity as Vice Chair of the APPG on International Conservation.,2024-11-14,Apr07_25,2024-10-21,International visit to Colombia between 21 October 2024 and 26 October 2024,,,Colombia,,,Cali,,
11265,International Conservation,Visits outside the UK,False,,,,,True,,,,,International Conservation Caucus Foundation with a donation from GEF,,,,,Flights and accommodation,,,,,In kind,,,,,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",,,,,1800.00,,,,,2024-10-28,https://interests-api.parliament.uk/api/v1/Interests/11265,Barry Gardiner,146,,2024-11-14,To participate in COP16 and GEF Target 18 Conference,2024-11-14,Apr07_25,2024-10-19,International visit to Colombia between 19 October 2024 and 28 October 2024,,,Colombia,,,Cali,,
11225,,Visits outside the UK,False,,,,,True,,,,,Friends of Sinn Féin USA,,,,,"Flights (£880.80), Accommodation and subsistence (£445.64)",,,,,In kind,,,,,"5th Floor, 1212 Avenue of the Americas, New York NY10036 USA",,,,,1326.44,,,,,2024-10-10,https://interests-api.parliament.uk/api/v1/Interests/11225,Dáire Hughes,5292,,2024-11-11,"To brief the Irish Diaspora on political developments in Ireland and to speak at a Friends of Sinn Féin USA event in Cleveland, Ohio.",2024-11-08,Apr07_25,2024-10-03,International visit to United States between 03 October 2024 and 10 October 2024,,,United States,,,Chicago and Cleveland,,
11227,,Visits outside the UK,False,,,,,True,,,,,ENBW Generation UK Ltd company number 14635108,,,,,"Coach travel	(£186.90), Hotel (£344.39), Meals (£190.21) and Flights (£377.16)",,,,,In kind,,,,,"3 Noble St, London EC2V 7EE",,,,,1098.66,,,,,2024-10-18,https://interests-api.parliament.uk/api/v1/Interests/11227,Bill Esterson,4061,,2024-11-11,Visit to and meetings with ENBW,2024-11-09,Apr07_25,2024-10-16,International visit to Germany between 16 October 2024 and 18 October 2024,,,Germany,,,,,
11071,,Visits outside the UK,False,,,,,True,,,,,INVESTCORP,,,,,"Flights, transfers and accommodation",,,,,In kind,,,,,"280 Park Avenue, New York, NY 10017, United States of America",,,,,9456.86,,,,,2024-10-09,https://interests-api.parliament.uk/api/v1/Interests/11071,Gareth Davies,4850,,2024-11-05,To speak at an investment conference about the UK economy.,2024-11-01,Apr07_25,2024-10-07,International visit to United States between 07 October 2024 and 09 October 2024,,,United States,,,,,
11091,,Visits outside the UK,False,,,,,True,,,,,Partido del Trabajo,,,,,Flights:  £950.95: accommodation: £415,,,,,In kind,,,,,"Ciudadela Albatros, Pelícanos Este No. 102 y Av. Plaza Dañín",,,,,1365.95,,,,,2024-10-01,https://interests-api.parliament.uk/api/v1/Interests/11091,Jeremy Corbyn,185,,2024-10-28,"To participate in the XXVIII Seminar, The Parties and New Society, Workers Party. (XXVIII Seminario. Los Partidos y una Nueva Sociedad, Partido del Trabajo (PT))",2024-10-28,Apr07_25,2024-09-23,International visit to Mexico between 23 September 2024 and 01 October 2024,,,Mexico,,,Mexico City,,
11069,,Visits outside the UK,False,,,,,True,,,,,Friedrich-Ebert-Stifung,,,,,"Flights (£535.18), other transport (£190.03), accomodation (£183.36) and meals (£198.36)",,,,,In kind,,,,,"Hiroshimastraße 17 and 28
D-10785 Berlin",,,,,1109.93,,,,,2024-10-12,https://interests-api.parliament.uk/api/v1/Interests/11069,Mr Tanmanjeet Singh Dhesi,4638,,2024-10-25,To attend and participate in a conference on European security,2024-10-25,Apr07_25,2024-10-10,International visit to Italy between 10 October 2024 and 12 October 2024,,,Italy,,,,,
11028,,Visits outside the UK,False,,,,,True,,,,,ECH Alliance,,,,,"Hotel (£1350), transfers (£125), flights (£1020)",,,,,In kind,,,,,"Connected Health Alliance CIC Innovation Centre, Queens Road, Belfast BT3 9DT",,,,,2495.00,,,,,2024-09-25,https://interests-api.parliament.uk/api/v1/Interests/11028,Carolyn Harris,4480,,2024-10-21,To speak at a United National General Assembly event on menopause,2024-10-18,Apr07_25,2024-09-23,International visit to United States between 23 September 2024 and 25 September 2024,,,United States,,,New York,,
10934,Gibraltar APPG,Visits outside the UK,False,,,,,False,,,,,HM Government of Gibraltar,,,,,Flights (£1170) and accommodation (£600) for me and my wife/staff member and general hospitality (£500),,,,,In kind,,,,,"Gibraltar House, 150 Strand, London WC2R 1JA",,,,,2270.00,,,,,2024-09-11,https://interests-api.parliament.uk/api/v1/Interests/10934,Martin Vickers,3957,,2024-10-14,"To meet with ministers, politicians, business representatives, campaigners, and attend the National Day celebrations.",2024-10-14,Apr07_25,2024-09-08,International visit to Gibraltar between 08 September 2024 and 11 September 2024,,,Gibraltar,,,,,
11004,APPG Israel,Visits outside the UK,False,,,,,True,,,,,ELNET UK,,,,,"Flights (£705), accommodation (£1065), sustenance (£373)",,,,,In kind,,,,,"Epworth House, 
25 City Road, 
London 
EC1Y 1AA",,,,,2143.00,,,,,2024-09-19,https://interests-api.parliament.uk/api/v1/Interests/11004,Bob Blackman,4005,,2024-10-14,A Visit to Israel to grow connections between the UK and Israel following the illegal terror attack by Hamas.,2024-10-14,Apr07_25,2024-09-15,International visit to Israel between 15 September 2024 and 19 September 2024,,,Israel,,,,,
