ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
7056,"The Jockey Club - £1,800.00",,2024-07-31,2024-08-01,,"Gifts, benefits and hospitality from UK sources",5092,David Baines,,In kind,Two tickets with hospitality to the Grand National at Aintree Racecourse as a guest of the Jockey Club.,1800.00,2024-04-13,2024-04-13,,False,The Jockey Club,"21-27 Lamb's Conduit Street, London WC1N 3NL",Company,The Jockey Club,,02909409,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7056,
8346,Google - £500.00,,2024-07-30,2024-08-01,,"Gifts, benefits and hospitality from UK sources",5337,Olivia Bailey,,In kind,"When working for a member of parliament prior to my election as an MP, I was invited to a Google Future Forum two day event",500.00,2023-09-07,2023-09-08,,True,Google,"1-13 St Giles High St, London WC2H 8AG",Company,Google,,03977902,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8346,
8347,"Premier League - £2,800.00",,2024-07-30,2024-08-01,,"Gifts, benefits and hospitality from UK sources",5337,Olivia Bailey,,In kind,Tickets for me and 3 family members to attend the final of the 2023 Community Shield,2800.00,2023-08-06,2023-08-06,,False,Premier League,"168 Bath Street, Glasgow G2 4TQ",Company,Premier League,,SC117540,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8347,
7293,Elect Her - £500.00,,2024-07-24,2024-08-01,,"Gifts, benefits and hospitality from UK sources",5058,Juliet Campbell,,Monetary,For cothes,500.00,2024-03-25,2024-03-25,,True,Elect Her,4-5 Mitchell Street Edinburgh EH6 7BD,Friendly society,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7293,
7165,Lawn Tennis Assocation - £550.00,,2024-07-30,2024-08-01,,"Gifts, benefits and hospitality from UK sources",5189,Gordon McKee,,In kind,Two tickets for me and guest for the Men's Wimbledon final,550.00,2024-07-14,2024-07-14,,False,Lawn Tennis Assocation,"The National Tennis Centre, 100 Priory Lane, Roehampton, London SW15 5JQ",Company,Lawn Tennis Assocation,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7165,
8928,Coalition for Global Prosperity (CGP) - £578.26,,2024-08-01,2024-08-01,,"Gifts, benefits and hospitality from UK sources",5301,Rebecca Smith,,In kind,"Accommodation, meals and attendance at a two day foreign policy conference for parliamentary candidates at Ditchley Park, Oxfordshire",578.26,2023-09-07,2023-09-07,,True,Coalition for Global Prosperity (CGP),"1 Horse Guards Avenue, London SW1A 2HU",Company,Coalition for Global Prosperity (CGP),,10894509,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8928,
8804,Carlton Club - £760.00,,2024-08-01,2024-08-01,,"Gifts, benefits and hospitality from UK sources",5351,Gregory Stafford,,In kind,free temporary admission to the Club from 25 September 2023 until the General Election. Admission was never used and figure is an estimate,760.00,2023-09-18,2023-09-25,2024-07-05,True,Carlton Club,"69 St James’s Street, London SW1A 1PJ",Company,Carlton Club,,00573221,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8804,
8315,R&A Championships Limited - £375.00,,2024-07-30,2024-07-31,,"Gifts, benefits and hospitality from UK sources",4608,John Lamont,,In kind,"Guest at The Open Championships, Troon",375.00,2024-07-20,2024-07-20,,True,R&A Championships Limited,"Beach House
Golf Place
St Andrews
KY16 9JA",Company,R&A Championships Limited,,SC247047,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8315,
8560,Liverpool Football Club - £598.00,,2024-07-31,2024-07-31,,"Gifts, benefits and hospitality from UK sources",4651,Dan Carden,,In kind,Two tickets with hospitality for An Evening with Jürgen Klopp & Special Guests at Anfield Stadium,598.00,2024-05-28,2024-05-28,,False,Liverpool Football Club,"Anfield Road, Anfield, Liverpool L4 0TH",Company,Liverpool Football Club,,35668,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8560,
7796,MAMA Festivals Ltd - £796.00,,2024-07-19,2024-07-31,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,"two tickets to Wilderness Festival 2023 for me and a guest, and £240 speakers' fee, in exchange for speaking on two panels at the festival. Speakers' fee was donated to The Green Party",796.00,2023-07-03,2023-07-03,,False,MAMA Festivals Ltd,"Farmiloe, 30 St John Street, London EC1M 4AY",Company,MAMA Festivals Ltd,,06798945,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7796,
7161,Carlton Club (London) Limited - £551.00,,2024-07-29,2024-07-30,,"Gifts, benefits and hospitality from UK sources",5297,Rebecca Paul,,In kind,Temporary admission to the Carlton Club from 23 September 2023 to 4 July 2024,551.00,2023-09-23,2023-09-23,2024-07-04,True,Carlton Club (London) Limited,"69 St James's Street, London SW1A 1PJ",Company,Carlton Club (London) Limited,,00573221,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7161,
7216,Cambridge University Centre for Geopolitics - £224.76,,2024-07-29,2024-07-30,,"Gifts, benefits and hospitality from UK sources",632,Mr Douglas Alexander,,Monetary,Travel expenses for attending a conference,224.76,2023-12-11,2023-12-11,,True,Cambridge University Centre for Geopolitics,"Fitzwilliam House, 32 Trumpington Street, Cambridge CB2 1QY",Other,,,,,,University,https://interests-api.parliament.uk/api/v1/Interests/7216,
7217,Cambridge University Centre for Geopolitics - £132.99,,2024-07-29,2024-07-30,,"Gifts, benefits and hospitality from UK sources",632,Mr Douglas Alexander,,Monetary,Travel expenses for attending a conference,132.99,2024-05-13,2024-05-13,,True,Cambridge University Centre for Geopolitics,"Fitzwilliam House, 32 Trumpington Street, Cambridge CB2 1QY",Other,,,,,,University,https://interests-api.parliament.uk/api/v1/Interests/7217,
7410,Coalition for Global Prosperity (CGP) - £578.26,,2024-07-25,2024-07-30,,"Gifts, benefits and hospitality from UK sources",5050,Lewis Cocking,,In kind,"Accommodation, meals and attendance at a two day foreign policy conference for parliamentary candidates at Ditchley Park, Oxfordshire",578.26,2023-09-07,2023-09-07,2023-09-08,True,Coalition for Global Prosperity (CGP),"1 Horse Guards Avenue, London SW1A 2HU",Company,Coalition for Global Prosperity (CGP),,10894509,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7410,
8170,British Association of Shooting and Consertvation - £102.00,,2024-07-30,2024-07-30,,"Gifts, benefits and hospitality from UK sources",4742,Stuart Anderson,,In kind,Tickets for me and my family to The Game Fair,102.00,2024-07-27,2024-07-27,,False,British Association of Shooting and Consertvation,"Marford Mill, Rossett, Wrexham LL12 0HL",Company,British Association of Shooting and Consertvation,,28488R,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8170,
7287,The Football Association - £388.00,,2024-07-29,2024-07-30,,"Gifts, benefits and hospitality from UK sources",4418,Justin Madders,,In kind,"Two FA Cup Final matchday tickets and hospitality, for myself and a family member, at Wembley Stadium on 25 May 2024",388.00,2024-05-25,2024-05-25,,False,The Football Association,"Wembley Stadium, PO Box 1966, London SW1P 98Q",Company,The Football Association,,00077797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7287,
7567,Coalition for Global Prosperity (CGP) - £361.69,,2024-07-26,2024-07-30,,"Gifts, benefits and hospitality from UK sources",5064,Steve Race,,In kind,"Accommodation, meals, and attendance at a two day foreign policy conference for parliamentary candidates at St George’s House, Windsor Castle",361.69,2023-07-20,2023-07-20,,True,Coalition for Global Prosperity (CGP),"1 Horse Guards Avenue, London SW1A 2HU",Company,Coalition for Global Prosperity (CGP),,10894509,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7567,
7568,Coalition for Global Prosperity (CGP) - £528.26,,2024-07-26,2024-07-30,,"Gifts, benefits and hospitality from UK sources",5064,Steve Race,,In kind,"Accommodation, meals and attendance at a two day foreign policy conference for parliamentary candidates at Ditchley Park, Oxfordshire",528.26,2023-09-07,2023-09-07,,True,Coalition for Global Prosperity (CGP),"1 Horse Guards Avenue, London SW1A 2HU",Company,Coalition for Global Prosperity (CGP),,10894509,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7568,
7654,Gerard McDermott KC - £931.28,,2024-07-26,2024-07-30,,"Gifts, benefits and hospitality from UK sources",4119,Jonathan Reynolds,,In kind,The hire of a car and driver to transport myself and two guests from the constituency to London on Friday 5 July 2024.,931.28,2024-07-05,2024-07-05,,False,Gerard McDermott KC,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7654,
7655,"Labour Together Limited - £10,000.00",,2024-07-29,2024-07-30,,"Gifts, benefits and hospitality from UK sources",5136,Imogen Walker,,Monetary,for direct mails and digital campaigning,10000.00,2024-04-19,2024-04-19,,True,Labour Together Limited,"Langley House, Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7655,
1123,Henham Strategy - £499.00,,2023-07-12,2024-07-29,,"Gifts, benefits and hospitality from UK sources",4020,George Freeman,,In kind,Ticket for England vs Scotland Six Nations match at Twickenham,499.00,2023-02-04,2023-02-04,,True,Henham Strategy,"Flat 55, 3 Cornell Square, London SW8 2ER",Company,Henham Strategy,,11331005,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/1123,
7797,British Broadcasting Corporation (BBC) - £426.00,,2024-07-29,2024-07-29,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,"Travel, accommodation and food associated with an appearance on Any Questions (value is estimated)",426.00,2023-09-01,2023-09-01,,True,British Broadcasting Corporation (BBC),"Broadcasting House, Portland Place, London W1A 1AA",Company,British Broadcasting Corporation (BBC),,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7797,
7818,British Broadcasting Corporation (BBC) - £738.20,,2024-07-29,2024-07-29,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,"Travel, accommodation and food associated with an appearance on Question Time (value is partially estimated). Two members of Green Party staff shared the food with me, but travel and accommodation were only provided for myself.",738.20,2024-06-06,2024-06-06,,False,British Broadcasting Corporation (BBC),"Broadcasting House, Portland Place, London  W1A 1AA",Company,British Broadcasting Corporation (BBC),,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7818,
7813,British Broadcasting Corporation (BBC) - £433.00,,2024-07-29,2024-07-29,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,"Travel, accommodation and food associated with an appearance on Any Questions (value is estimated).",433.00,2024-04-18,2024-04-18,,True,British Broadcasting Corporation (BBC),"Broadcasting House, Portland Place, London  W1A 1AA",Company,British Broadcasting Corporation (BBC),,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7813,
